Epoch,Train Accuracy,Train Loss,Val Accuracy,Val Loss
142,1.0,6.006030770055418e-05,0.935672514619883,0.38370312453209704
143,1.0,3.285436744914209e-05,0.9327485380116959,0.3772099109997345
144,1.0,3.5056148735198777e-05,0.9364035087719298,0.37709782120966634
145,1.0,5.560072953898234e-05,0.935672514619883,0.37653633604519243
146,1.0,2.8136807117298058e-05,0.935672514619883,0.37458330199533946
147,1.0,3.8095025059576817e-05,0.9364035087719298,0.36101537475600665
148,1.0,3.3346651807183635e-05,0.9334795321637427,0.37503483815952526
149,1.0,0.00010060426714840745,0.9371345029239766,0.37798379145042843
150,1.0,2.7073135517651666e-05,0.9364035087719298,0.3780788396550126
151,1.0,7.753592274108185e-05,0.9349415204678363,0.39246357493589873
152,1.0,5.2445548989996783e-05,0.935672514619883,0.3759976631831811
153,1.0,0.00012397678283847144,0.9349415204678363,0.3758665906904309
154,1.0,4.008492447952302e-05,0.9364035087719298,0.37470833448758134
155,1.0,6.206494778945133e-05,0.9364035087719298,0.36408695920375933
156,1.0,1.5438461932168115e-05,0.935672514619883,0.36670310368090003
157,1.0,2.015848620075358e-05,0.9334795321637427,0.36980021837286564
158,1.0,2.6746246335858434e-05,0.9342105263157895,0.3896720621323343
159,1.0,5.541068892337431e-05,0.9342105263157895,0.3870200476931343
160,1.0,2.0729791204428313e-05,0.9342105263157895,0.3837318302207995
161,1.0,7.977310997986152e-05,0.935672514619883,0.3631759024777471
162,1.0,1.2787933614416509e-05,0.9349415204678363,0.379698317565652
163,1.0,1.2591897369771234e-05,0.9349415204678363,0.3820056161318018
164,1.0,2.2447097610179085e-05,0.9342105263157895,0.37927279322202384
165,1.0,1.917662502941519e-05,0.9349415204678363,0.3855287942028236
166,1.0,1.1564999605931288e-05,0.9342105263157895,0.3976971993404224
167,1.0,0.00011480296473033475,0.9334795321637427,0.3760092446531797
168,0.999790224459828,0.00036788274197203995,0.9334795321637427,0.3726634285196142
169,1.0,1.7118663027917587e-05,0.9342105263157895,0.39321054576971937
170,0.999790224459828,0.0005433227028541467,0.9364035087719298,0.3819598274110535
171,1.0,2.054729149933227e-05,0.9364035087719298,0.37335330883290097
172,1.0,2.9773203182810523e-05,0.9371345029239766,0.38156965999934433
173,1.0,2.213827676906482e-05,0.9364035087719298,0.38424129545185065
174,1.0,1.7568247256161724e-05,0.935672514619883,0.3816220204205101
175,1.0,9.426453124244241e-06,0.9371345029239766,0.3735081539042619
176,1.0,6.866903016244706e-05,0.935672514619883,0.378852803361613
177,1.0,5.5063427991883034e-05,0.9349415204678363,0.3724624103566004
178,1.0,2.5858992515186522e-05,0.9349415204678363,0.36984276462367977
179,1.0,0.00016087324191758797,0.9349415204678363,0.37464082002271576
180,1.0,1.9769276034351806e-05,0.9327485380116959,0.38771069498846394
181,1.0,0.00013664759926190612,0.9349415204678363,0.3788783967922723
182,1.0,1.629876849302497e-05,0.9334795321637427,0.3741569548200946
183,1.0,1.6328965199630714e-05,0.9349415204678363,0.37672512059717245
184,1.0,2.5751365597934882e-05,0.9371345029239766,0.37486825970835375
185,1.0,2.8023215199692955e-05,0.935672514619883,0.3824936962865163
186,1.0,2.6387986966579505e-05,0.9342105263157895,0.3854310233592662
187,0.999790224459828,0.00027352699239310103,0.9342105263157895,0.3745952306997551
188,1.0,7.291619338681183e-05,0.9371345029239766,0.3727051732915475
189,1.0,3.585249304928735e-05,0.9371345029239766,0.3754329667778599
190,1.0,1.946792512959084e-05,0.9349415204678363,0.37270670844821346
191,0.999790224459828,0.0002543797922564543,0.9364035087719298,0.37710651846028603
192,1.0,1.8959655683420657e-05,0.935672514619883,0.3982877592599496
193,1.0,1.2835931709364772e-05,0.9342105263157895,0.37680176131936266
194,1.0,3.846907114337154e-05,0.935672514619883,0.36744702022203224
195,1.0,1.9354341278791717e-05,0.9371345029239766,0.3685253771444306
196,1.0,2.2441496368030385e-05,0.935672514619883,0.38014869761063047
197,1.0,6.845521027376194e-05,0.9334795321637427,0.38070326552761524
198,1.0,4.0028191832844094e-05,0.9349415204678363,0.3846040906771736
199,1.0,3.194027205468626e-05,0.9364035087719298,0.3817916999484391
200,1.0,4.6519729953646274e-05,0.935672514619883,0.3761733066951206
201,1.0,0.00010088856026944897,0.935672514619883,0.3801961407217002
202,1.0,1.5842794249045793e-05,0.9371345029239766,0.3767559468085596
203,1.0,2.8724812615573743e-05,0.935672514619883,0.3752618581300255
204,1.0,1.5788210963431835e-05,0.935672514619883,0.3803104045448911
205,0.999790224459828,0.0001953487776670759,0.935672514619883,0.3755533359768844
206,1.0,1.4339028678862468e-05,0.9334795321637427,0.3676174877950553
207,1.0,5.7945696950974893e-05,0.9342105263157895,0.38330910302736515
208,1.0,5.732849885494919e-05,0.9342105263157895,0.375571959053686
209,1.0,1.777864429415493e-05,0.9371345029239766,0.38774129648308464
210,1.0,3.799371716520805e-05,0.9342105263157895,0.3798699931479817
211,1.0,8.243058803504296e-05,0.935672514619883,0.37384457174731894
212,1.0,3.0892938826924217e-05,0.9364035087719298,0.3769932904573114
213,1.0,1.2422012357714779e-05,0.9349415204678363,0.3913584934631471
214,1.0,3.461581280549922e-05,0.9364035087719298,0.3747269580801299
215,1.0,1.3694842995477265e-05,0.935672514619883,0.38270019211259476
216,1.0,2.831974798493088e-05,0.9349415204678363,0.38439773885549455
217,1.0,8.462871578283727e-06,0.9378654970760234,0.38388624653859105
218,1.0,1.8207401900027564e-05,0.9385964912280702,0.36923751988188297
219,1.0,3.613057117033026e-05,0.9371345029239766,0.3750202033552341
220,1.0,5.2391935134175045e-05,0.9342105263157895,0.3864369034891688
221,1.0,6.285054449086683e-05,0.9364035087719298,0.37280995999246314
222,1.0,2.3481434663758072e-05,0.935672514619883,0.36900788300324144
223,1.0,2.349894893046018e-05,0.9364035087719298,0.3830267950489056
224,1.0,2.3028275156333096e-05,0.9334795321637427,0.379641376661819
225,1.0,1.3311630069184936e-05,0.9364035087719298,0.3866602994886032
226,1.0,7.962879470137493e-05,0.935672514619883,0.3717447659298561
227,1.0,3.131327480790202e-05,0.9371345029239766,0.36534518945074185
228,1.0,4.1576072131661114e-05,0.9349415204678363,0.3863380755471109
229,1.0,5.712702428177516e-06,0.9334795321637427,0.37566011015536954
230,1.0,3.853758051190619e-05,0.9364035087719298,0.37339203100689405
231,1.0,9.443547514515038e-05,0.9320175438596491,0.3733656746646671
232,1.0,3.1776302824212526e-05,0.9349415204678363,0.38600911628482
233,1.0,1.3753572572824742e-05,0.9378654970760234,0.3707118687425675
234,1.0,2.2005580928982955e-05,0.935672514619883,0.3719581109282106
235,1.0,5.796771560406512e-05,0.9364035087719298,0.3778142091347078
236,1.0,2.8643307069804046e-05,0.9342105263157895,0.3822690503790888
237,1.0,1.801018411456334e-05,0.9342105263157895,0.37114472178536534
238,1.0,1.4124555514324844e-05,0.935672514619883,0.3870140838891614
239,1.0,8.167094495016597e-06,0.9334795321637427,0.39018569609453513
240,1.0,1.5647028188037355e-05,0.9342105263157895,0.37625550504145755
241,1.0,6.990879290047119e-05,0.9364035087719298,0.3764683495378555
242,1.0,7.476605204883893e-06,0.9371345029239766,0.37321063759736717
243,1.0,2.4541565661570377e-05,0.9349415204678363,0.3747660272597704
244,1.0,1.5177260935205284e-05,0.9364035087719298,0.3797409044359377
245,1.0,3.114020406404192e-05,0.9378654970760234,0.3668656871805704
246,1.0,1.6682012065931554e-05,0.9327485380116959,0.3896254376808809
247,1.0,2.9052147799987343e-05,0.9349415204678363,0.3714466178139975
248,1.0,1.2177959468854719e-05,0.9364035087719298,0.370700488470733
249,1.0,1.99960195093186e-05,0.9364035087719298,0.3734002344995239
250,0.999790224459828,0.00020102354729919928,0.9334795321637427,0.3867190343241186
251,1.0,1.954391412456495e-05,0.9378654970760234,0.37198120862960293
252,1.0,3.547829937327231e-05,0.9364035087719298,0.3848761263287215
253,1.0,1.3848225109431218e-05,0.9364035087719298,0.3753187846024196
254,1.0,1.2552726575938244e-05,0.9334795321637427,0.37836465090621524
255,1.0,1.655049294604152e-05,0.9349415204678363,0.3733282333218254
256,1.0,1.9972015218134452e-05,0.9364035087719298,0.3658226602006877
257,1.0,0.00011116762902204773,0.935672514619883,0.3705293201722291
258,1.0,2.276051880673073e-05,0.9342105263157895,0.3755694445260519
259,1.0,8.134289521650934e-06,0.9342105263157895,0.37582426526323826
260,1.0,1.1475108729980441e-05,0.9364035087719298,0.36240760270278727
261,1.0,1.1426535590221006e-05,0.9349415204678363,0.38063408947972105
262,1.0,1.696284120739711e-05,0.9342105263157895,0.3650944534117941
263,1.0,1.2079009822335003e-05,0.9349415204678363,0.3740977655072848
264,1.0,2.970908931671367e-05,0.9371345029239766,0.36157865837476283
265,1.0,1.165576554892855e-05,0.935672514619883,0.3773786771046214
266,1.0,3.916325023824936e-05,0.9364035087719298,0.37431218331073257
267,1.0,1.2779169221798442e-05,0.935672514619883,0.3785457493707559
268,1.0,1.2323891807938598e-05,0.935672514619883,0.3815585724430072
269,1.0,1.9732119910149044e-05,0.9349415204678363,0.372649775441671
270,1.0,0.00015110648002256683,0.9364035087719298,0.3808067907568414
271,1.0,1.7768873372830095e-05,0.9364035087719298,0.3833411457612677
272,1.0,6.641157037603573e-05,0.9298245614035088,0.3864872484023921
273,1.0,3.4597448471600765e-05,0.9364035087719298,0.37462550940311534
274,1.0,1.8722690449384567e-05,0.935672514619883,0.37435008909250067
275,1.0,9.164471412489566e-06,0.935672514619883,0.37557272036657346
276,1.0,3.459852436415702e-05,0.935672514619883,0.3620878421988468
277,1.0,0.0001878770809070521,0.9364035087719298,0.38143443073508826
278,1.0,1.4751831814226766e-05,0.9349415204678363,0.38685440214426625
279,1.0,2.4930962897374628e-05,0.9349415204678363,0.37754811545519895
280,1.0,1.6905773857511947e-05,0.9364035087719298,0.3840452819808148
281,1.0,2.798992792861173e-05,0.9334795321637427,0.3789291332318816
282,1.0,0.00011523208526655832,0.9349415204678363,0.38777903342337977
283,1.0,3.86440613925857e-05,0.9342105263157895,0.37966342200525105
284,1.0,2.2019507836705468e-05,0.935672514619883,0.38946965190332905
285,1.0,2.068849363124612e-05,0.9342105263157895,0.3875882161109773
286,1.0,5.545653362480836e-05,0.9327485380116959,0.3904077926201226
287,1.0,9.813838951475606e-06,0.9364035087719298,0.37500551441104996
288,1.0,4.060001945300434e-05,0.9378654970760234,0.38189464013449587
289,1.0,1.6405839738007787e-05,0.9364035087719298,0.3787531609427682
290,1.0,4.528991150632251e-05,0.935672514619883,0.37742463241569524
291,1.0,1.0444102581337368e-05,0.9385964912280702,0.38915937593975647
292,1.0,1.4557336013643138e-05,0.9342105263157895,0.3666680268726723
293,1.0,1.3357424767485362e-05,0.935672514619883,0.3791145140380967
294,1.0,1.9609945869302195e-05,0.9342105263157895,0.39309458859633045
295,1.0,9.236041263733531e-05,0.9327485380116959,0.37728821973554616
296,1.0,8.962963783532231e-05,0.9334795321637427,0.38109724943764334
297,1.0,2.7260004919799336e-05,0.935672514619883,0.37651688654820414
298,1.0,2.466070317123562e-05,0.9334795321637427,0.3810301536970317
299,1.0,2.333688872116323e-05,0.9364035087719298,0.37490975213247935
300,1.0,1.2232317734644873e-05,0.9342105263157895,0.37930295621532256
301,1.0,1.636394211844761e-05,0.9364035087719298,0.37619530393871975
302,1.0,1.4252634850097381e-05,0.935672514619883,0.393298399124327
303,1.0,2.113407512810007e-05,0.9349415204678363,0.4053713896096587
304,1.0,1.805327698832189e-05,0.9342105263157895,0.3764053166649023
305,1.0,1.5921142290156565e-05,0.9378654970760234,0.36540881053782825
306,1.0,3.445862976821677e-05,0.9364035087719298,0.3800308221008975
307,1.0,2.5357587316996206e-05,0.9371345029239766,0.3699119861378486
308,1.0,4.862745709948932e-05,0.9364035087719298,0.3692953170623717
309,1.0,1.531922522367922e-05,0.9364035087719298,0.3704936217522075
310,1.0,2.2227565985085736e-05,0.935672514619883,0.38944408548779264
311,1.0,3.709772476054698e-05,0.9364035087719298,0.3752952714201583
312,1.0,1.5768772352245814e-05,0.935672514619883,0.37905945965809057
313,1.0,3.494813951123885e-05,0.9349415204678363,0.37270163582518784
314,1.0,1.678079718356262e-05,0.935672514619883,0.37341906296408756
315,1.0,0.00010130013992289794,0.9364035087719298,0.3749695352784921
316,1.0,1.0876609671822429e-05,0.935672514619883,0.3830630280792193
317,1.0,3.145128798205283e-05,0.9364035087719298,0.3726585652560082
318,1.0,1.3223799838126692e-05,0.9349415204678363,0.3747884878146917
319,1.0,1.9291837214883502e-05,0.9371345029239766,0.39312981208515635
320,1.0,3.4408664407616116e-05,0.9342105263157895,0.3940381617583118
321,1.0,3.0743678002755474e-05,0.9334795321637427,0.36990217929354025
322,0.999790224459828,0.0001812314267447881,0.9334795321637427,0.36265221227577693
323,1.0,1.1370808666903495e-05,0.9334795321637427,0.38483902169960055
324,0.999790224459828,0.0004725432905286274,0.935672514619883,0.3709789083561275
325,1.0,1.2235728486272313e-05,0.9371345029239766,0.3740877217429062
326,1.0,3.7668029694300735e-05,0.9371345029239766,0.3865595971921805
327,1.0,1.4028371406189556e-05,0.935672514619883,0.38192087102026223
328,1.0,2.234388951871594e-05,0.939327485380117,0.37341655500850446
329,1.0,1.6784807979660548e-05,0.9320175438596491,0.39492320197466546
330,1.0,1.4287448046515476e-05,0.9371345029239766,0.3719386244233329
331,1.0,8.675410076678924e-05,0.9371345029239766,0.38146331227860997
332,1.0,1.864785396655434e-05,0.935672514619883,0.37097798535183374
333,1.0,2.4420740117530664e-05,0.9364035087719298,0.38290099043610265
334,1.0,1.4718605836374051e-05,0.9342105263157895,0.3750299658060485
335,1.0,2.7759624497914288e-05,0.9364035087719298,0.3714638956345964
336,1.0,0.00013139593921251746,0.9349415204678363,0.36818954814225435
337,1.0,4.8445990846661116e-05,0.9349415204678363,0.38329852008271614
338,1.0,6.248835013792014e-05,0.9349415204678363,0.3807940610852309
339,1.0,1.8953472137289147e-05,0.9342105263157895,0.3774055010587692
340,1.0,5.623169564324788e-05,0.9371345029239766,0.38707760650242223
341,0.999790224459828,0.00026181984219496274,0.935672514619883,0.37145277082671
342,1.0,9.049281790806547e-06,0.9349415204678363,0.37703971510623085
343,1.0,5.967698670271462e-05,0.935672514619883,0.37274816529933624
344,1.0,6.516438286432685e-05,0.9364035087719298,0.35853655884843755
345,1.0,8.998219747455312e-06,0.9371345029239766,0.37985142619284085
346,1.0,1.512399307401992e-05,0.935672514619883,0.37619016663886085
347,1.0,1.031456345392156e-05,0.9364035087719298,0.3793223410666119
348,0.999790224459828,0.0007275226448319583,0.9364035087719298,0.37435123621659394
349,1.0,1.4179771116211223e-05,0.9327485380116959,0.3920952129356433
350,1.0,1.477477069970244e-05,0.9334795321637427,0.3871367311343377
351,1.0,2.986573297480604e-05,0.9342105263157895,0.362343323002786
352,1.0,2.406598666568133e-05,0.9378654970760234,0.36881987674454186
353,1.0,7.144759929482669e-05,0.9371345029239766,0.3831267909209114
354,1.0,2.475846804830649e-05,0.9342105263157895,0.37967658194518367
355,1.0,3.159216428291178e-05,0.935672514619883,0.3812613254927402
356,1.0,2.7171683520781693e-05,0.9342105263157895,0.3718554091431352
357,1.0,4.735429418256814e-05,0.9364035087719298,0.38496033975388855
358,1.0,1.7862034666978194e-05,0.935672514619883,0.37649989445953697
359,1.0,7.783687764406707e-05,0.9371345029239766,0.37704598715496357
360,1.0,0.00010729856542382659,0.9349415204678363,0.3894602806066423
361,1.0,1.4112417471664376e-05,0.935672514619883,0.3763939433292551
362,1.0,0.00018915627817062727,0.9378654970760234,0.3686575455601912
363,1.0,2.0883293491473732e-05,0.9349415204678363,0.3731509945219989
364,1.0,0.00013932180845830278,0.9349415204678363,0.382301295884116
365,1.0,3.135382877684264e-05,0.9342105263157895,0.38299530752403876
366,0.999790224459828,0.0007062895079529606,0.9349415204678363,0.36697200992480355
367,1.0,4.736933083558258e-05,0.9385964912280702,0.3709894952169338
368,1.0,2.5528936152382177e-05,0.9371345029239766,0.3873702069341075
369,1.0,7.390407365360047e-06,0.9327485380116959,0.37973025430340407
370,1.0,2.8857759264842603e-05,0.9342105263157895,0.3723138976858409
371,1.0,3.0003999394017874e-05,0.9371345029239766,0.3826741934564441
372,1.0,3.430359732576852e-05,0.9349415204678363,0.3657660325217537
373,1.0,2.22283757256914e-05,0.9342105263157895,0.3732489125781454
374,1.0,1.1791660817407502e-05,0.935672514619883,0.3771591798028757
375,1.0,0.00010448104989635666,0.9371345029239766,0.3820139959746928
376,1.0,2.1843593321512117e-05,0.9349415204678363,0.3778132270983702
377,1.0,3.01027796721376e-05,0.9349415204678363,0.38361746710210737
378,1.0,1.7121848758195228e-05,0.9371345029239766,0.3891605027656201
379,1.0,3.6430400181440606e-05,0.935672514619883,0.3745424070525481
380,1.0,2.9385952038239412e-05,0.9364035087719298,0.37146812607669594
381,1.0,0.00016765481151019565,0.9349415204678363,0.3815082717906186
382,1.0,8.704458952139102e-06,0.935672514619883,0.37372366810314966
383,1.0,2.321322424587385e-05,0.9349415204678363,0.3812618713330499
384,1.0,0.000101800937033274,0.9334795321637427,0.3773559925686514
385,1.0,2.2684605633247388e-05,0.9334795321637427,0.3805610693322473
386,1.0,3.771319288625208e-05,0.9364035087719298,0.3760797153213495
387,1.0,2.067077692834347e-05,0.9349415204678363,0.3786492786088655
388,1.0,1.9229177495000975e-05,0.9349415204678363,0.39442157555441915
389,1.0,1.7052528035693717e-05,0.9334795321637427,0.3810093478072261
390,1.0,1.4508491068111182e-05,0.9334795321637427,0.3776634980824256
