Epoch,Train Accuracy,Train Loss,Val Accuracy,Val Loss
1,0.7420251080469232,0.800098176408363,0.750179211469534,0.8919623094526204
2,0.8667421280098786,0.41613335431994575,0.8293906810035843,0.5510341765528376
3,0.9075941551759621,0.28613162742878656,0.7953405017921147,0.7216373744674704
4,0.9336283185840708,0.21032660925074628,0.8279569892473119,0.6395998304201798
5,0.9374356863552171,0.18431797368746056,0.7921146953405018,0.952126627957279
6,0.9433010907594155,0.16390521696915752,0.8236559139784946,0.6737012185410343
7,0.9554435068944227,0.137750091043448,0.8053763440860215,0.831381665204059
8,0.9569870343692117,0.1257523709515992,0.8329749103942652,0.6266617683524435
9,0.9687178431776086,0.09397034013741895,0.8175627240143369,0.8211093101311814
10,0.9670714138711669,0.1015381058432946,0.832258064516129,0.7466969429091974
11,0.9810660629759209,0.058072644831171555,0.8663082437275985,0.6435913904993371
12,0.9849763325787199,0.045149115723018586,0.8551971326164874,0.6738472497090697
13,0.9879604856966454,0.034103946735788336,0.8491039426523298,0.7195676995271986
14,0.9897098168347397,0.03432051062976059,0.8541218637992831,0.7390715688128363
15,0.9852850380736777,0.04562683793176946,0.8379928315412186,0.8185030987316911
16,0.9844618234204568,0.043804044492150605,0.8505376344086022,0.748607374727726
17,0.9837415105988887,0.0479872908418704,0.8408602150537634,0.7592361637137153
18,0.9825066886190574,0.05289330221651318,0.8541218637992831,0.7100185102529146
19,0.9896069150030871,0.03539299660999524,0.8437275985663082,0.8415811326439407
20,0.9809631611442684,0.06244200568548158,0.8476702508960573,0.6856644534590569
21,0.9931055772792756,0.02205312333591648,0.8817204301075269,0.6346017610366371
22,0.9951636139123277,0.016009951708838344,0.8756272401433691,0.6330221329223026
23,0.9959868285655484,0.012072513535569766,0.8777777777777778,0.6699198673225262
24,0.9968100432187693,0.012313069466280899,0.8741935483870967,0.6487530308182944
25,0.995060712080675,0.014166861726871025,0.8706093189964158,0.621661576019092
26,0.9959868285655484,0.014570003914597788,0.8620071684587813,0.7455473175611008
27,0.9903272278246553,0.02680575395444114,0.8473118279569892,0.7681486336514354
28,0.9928997736159704,0.02201252455798615,0.8548387096774194,0.7340845142237165
29,0.9932084791109281,0.021020106640399286,0.8548387096774194,0.7456119888546792
30,0.9938258901008438,0.017158397209928615,0.8433691756272401,0.8536963904361156
31,0.9967071413871167,0.009772327538054302,0.8745519713261649,0.7098837275566026
32,0.9957810249022433,0.012155421637448614,0.864516129032258,0.7254959999118
33,0.9975303560403375,0.007492052091492951,0.8691756272401434,0.7322042357091877
34,0.9975303560403375,0.007044383899483364,0.8763440860215054,0.7271809118207205
35,0.9965013377238114,0.011805871989508887,0.8709677419354839,0.6791144674220546
36,0.9962955340605063,0.009610101389051507,0.8716845878136201,0.732994404759004
37,0.9951636139123277,0.016280311808139613,0.8594982078853046,0.7485217751765793
38,0.9952665157439803,0.0116073892933113,0.8691756272401434,0.7202537889507684
39,0.997427454208685,0.008764283893948519,0.8702508960573476,0.693497321145101
40,0.9970158468820745,0.009928539874360803,0.8716845878136201,0.7814605823210017
41,0.9977361597036427,0.005555923145852591,0.8813620071684588,0.6313698278443719
42,0.9986622761885161,0.0032465669513552903,0.878494623655914,0.7041062724310905
43,0.998970981683474,0.002867639322127951,0.8853046594982079,0.7044661348389293
44,0.9990738835151266,0.002458509710585962,0.874910394265233,0.7203538415276192
45,0.999485490841737,0.0017490333846485317,0.8831541218637993,0.6772395765662871
46,0.9993825890100844,0.001895466657871518,0.8738351254480287,0.7381134697828781
47,0.9985593743568636,0.00474419064472673,0.8788530465949821,0.7885949216275052
48,0.9976332578719901,0.006605505848615155,0.8738351254480287,0.7353788791859354
49,0.9972216505453797,0.009790090111844046,0.8648745519713261,0.8508685719094832
50,0.9980448651986006,0.005626702799130918,0.882078853046595,0.7156895595941354
51,0.9988680798518214,0.003464298831922382,0.8810035842293907,0.6906499591740695
52,0.9993825890100844,0.0022787367557420544,0.8795698924731182,0.7049509548497471
53,0.9987651780201687,0.003141951865329343,0.8802867383512545,0.7070532715244388
54,0.998456472525211,0.004330484752436429,0.8792114695340502,0.6835281071676449
55,0.9991767853467791,0.0025954521808767153,0.8827956989247312,0.7098116850988432
56,0.9993825890100844,0.0016945362643271341,0.8838709677419355,0.7161460602656007
57,0.999485490841737,0.0028889763445094055,0.8806451612903226,0.7109479704787108
58,0.9992796871784317,0.001771610070902266,0.8838709677419355,0.7129809663377025
59,0.9995883926733896,0.0019413051095876941,0.8831541218637993,0.7473101458004252
60,0.9992796871784317,0.0016763290372373855,0.8827956989247312,0.7300904895263639
61,0.9992796871784317,0.001490988940196602,0.8810035842293907,0.7410155450501903
62,0.9997941963366948,0.0007633194271827387,0.885663082437276,0.7142305896956135
63,0.9995883926733896,0.0012547373860821896,0.8849462365591397,0.7009970592758195
64,0.9995883926733896,0.0008864232292437105,0.885663082437276,0.6968303504399955
65,0.9997941963366948,0.0006929491211945118,0.8842293906810036,0.7018501396206293
66,0.9992796871784317,0.0014384718952466134,0.8845878136200717,0.7118291920474307
67,0.9995883926733896,0.0008899696788974229,0.8774193548387097,0.7672264547383582
68,0.9991767853467791,0.0017646738165479434,0.8842293906810036,0.7790446192110804
69,0.9992796871784317,0.0018761278760645215,0.8817204301075269,0.7913396406749432
70,0.999485490841737,0.0016562418274684444,0.8806451612903226,0.732928594108671
71,0.9991767853467791,0.0013140306705550803,0.8838709677419355,0.7204280292869292
72,0.9997941963366948,0.0005750458667491979,0.885663082437276,0.7088844795626673
73,0.9998970981683474,0.0005416617891389825,0.8813620071684588,0.7134604492140088
74,0.9998970981683474,0.0004604513663351602,0.8827956989247312,0.71834635137665
75,0.9998970981683474,0.0003773369235922904,0.8881720430107527,0.7102914430539716
76,0.9997941963366948,0.0005251737857358757,0.8853046594982079,0.7162738371725109
77,0.999485490841737,0.0011071700749820785,0.8853046594982079,0.7092676069587469
78,0.9993825890100844,0.0019368295185729853,0.885663082437276,0.7542341100051999
79,0.9995883926733896,0.001282116693465995,0.8845878136200717,0.7324759737927128
80,0.999485490841737,0.0015708393880949619,0.8835125448028673,0.7246497665023939
81,0.9993825890100844,0.0009990744470977568,0.8824372759856631,0.7094637170560997
82,0.9996912945050422,0.0008454652855250874,0.8853046594982079,0.7132347018711946
83,0.9993825890100844,0.001018226082076006,0.8835125448028673,0.7090486827814444
84,0.9997941963366948,0.0007910236780796703,0.8845878136200717,0.7094248255968771
85,0.9998970981683474,0.0004010475931340208,0.8863799283154122,0.7091058598915961
86,0.9997941963366948,0.0005315772500610269,0.8863799283154122,0.7103928892703896
87,0.9996912945050422,0.0005207697774350986,0.885663082437276,0.7121828985823826
88,0.9997941963366948,0.00044246071628755974,0.8881720430107527,0.7190102937377312
89,0.9995883926733896,0.0007601295793919187,0.8903225806451613,0.6956017215482213
90,0.9996912945050422,0.0005718508387680662,0.8867383512544803,0.6947475112974644
91,0.9996912945050422,0.0006925296697054842,0.8896057347670251,0.6892779601568525
92,0.9997941963366948,0.0003246156260454307,0.8899641577060932,0.6914169709198177
93,0.9996912945050422,0.0004941824284431181,0.8870967741935484,0.699695339257067
94,0.9997941963366948,0.00040388375217796575,0.8878136200716846,0.7071383976462212
