Epoch,Train Loss,Valid Loss,Train Accuracy,Valid Accuracy
49,0.04369446252324186,0.8141287644696252,0.9853941576630653,0.8383353341336535
50,0.03278970728921262,0.8418571636538589,0.9891956782713085,0.8515406162464986
51,0.029070316072070404,0.7937479905518702,0.9908963585434174,0.8543417366946778
52,0.024587112023551645,0.8875483362636671,0.9919967987194878,0.8479391756702681
53,0.03217566188476255,0.8251099519702654,0.9895958383353342,0.8503401360544217
54,0.05896608526779323,0.8161108223124052,0.9815926370548219,0.8395358143257303
55,0.040356164624239604,0.8889851644085967,0.9867947178871549,0.8447378951580632
56,0.03946565550362722,0.7883415793128872,0.9872949179671868,0.8555422168867547
57,0.023022263968510055,0.8188271721439637,0.9916966786714686,0.8591436574629852
58,0.0435134165896163,0.7676907701418689,0.985594237695078,0.8547418967587035
59,0.02551919182206468,0.8833259987476004,0.991796718687475,0.8527410964385754
60,0.040555897266317045,0.8988884509164317,0.9866946778711485,0.843937575030012
61,0.028826243241176698,0.8130021369439785,0.9900960384153662,0.8619447779111644
62,0.02051359760084948,0.8533010987775357,0.9929971988795518,0.8527410964385754
63,0.03511155780993917,0.8617992959846598,0.988795518207283,0.8443377350940376
64,0.03921493506032031,0.8734567256150756,0.9873949579831933,0.8423369347739096
65,0.027516128319681907,0.8565526558843337,0.9909963985594238,0.8547418967587035
66,0.031718664589473936,0.8090379065509988,0.988795518207283,0.8479391756702681
67,0.03690117220883919,0.8394877311217189,0.9877951180472189,0.8499399759903962
68,0.03595590569617349,0.82377051859072,0.9882953181272509,0.8371348539415766
69,0.02143837624994101,0.8314536294178301,0.9923969587835134,0.8523409363745498
70,0.026311795032691626,0.8905573503260428,0.9909963985594238,0.8495398159263705
71,0.025442866729224894,0.9080625014478753,0.992296918767507,0.8487394957983193
72,0.032149162354678344,0.8805543295983203,0.990296118447379,0.8407362945178071
73,0.03278190762159743,0.9069097943661187,0.9906962785114045,0.8435374149659864
74,0.02161618401728161,0.9025789835587553,0.9934973989595839,0.8515406162464986
75,0.02577555647350055,1.0653592717795362,0.9910964385754302,0.8231292517006803
76,0.03260999606784984,0.9265469144754002,0.9888955582232893,0.8427370948379351
77,0.03221202884123529,0.9105762180929281,0.9898959583833533,0.843937575030012
78,0.017899263713138217,0.9497648474159078,0.993797519007603,0.8423369347739096
79,0.029249981171213576,0.8071437227264658,0.9911964785914366,0.8495398159263705
80,0.03860471973835933,0.8980683754902615,0.9874949979991997,0.8323329331732693
81,0.02987273490276823,0.9848779476311642,0.9895958383353342,0.8339335734293718
82,0.02855516963307334,0.811591418033295,0.9903961584633854,0.8467386954781913
83,0.012619078355666669,0.8655053070159301,0.9970988395358144,0.8467386954781913
84,0.017831002580182328,0.9599118414474239,0.9943977591036415,0.8415366146458584
85,0.03578705607575509,0.9007016958928932,0.9891956782713085,0.8383353341336535
86,0.01868715706540515,0.9749097336698942,0.9944977991196479,0.8359343737494997
87,0.024020782806120265,0.8935625089244695,0.992296918767507,0.8363345338135254
88,0.02450370096967807,1.0114735341057586,0.9916966786714686,0.8339335734293718
89,0.03242769492970153,1.000963810634709,0.9895958383353342,0.8355342136854742
90,0.02621591362436548,0.9849719913368362,0.9923969587835134,0.843937575030012
91,0.03134419254444287,0.894307563946882,0.990796318527411,0.8383353341336535
92,0.02461312983458086,0.9058493068565431,0.992797118847539,0.8399359743897559
93,0.014425482764445692,0.9365813458333162,0.9956982793117247,0.8379351740696278
94,0.024111428335527745,0.9547025576545423,0.992797118847539,0.834733893557423
95,0.02640133165492129,0.8829597627653518,0.9911964785914366,0.8407362945178071
96,0.023926511659533488,0.9455297839031795,0.9916966786714686,0.8315326130452181
97,0.018785143639329503,1.0000504880708283,0.9933973589435774,0.8427370948379351
98,0.03235624276938764,0.9422216957820314,0.990796318527411,0.8339335734293718
99,0.027738733577499893,0.927739747959311,0.9915966386554622,0.8363345338135254
100,0.02002263547588826,0.9043735321529642,0.993297318927571,0.8379351740696278
101,0.016182953344718507,0.9691123646222243,0.9945978391356542,0.8423369347739096
102,0.015751919132187188,0.9405746240485563,0.994797919167667,0.8455382152861144
103,0.018973697850978737,0.8917296490656548,0.9936974789915967,0.8463385354141657
104,0.013928245251684254,0.965305225712653,0.9946978791516606,0.8467386954781913
105,0.025900261438934303,0.926123487515275,0.9915966386554622,0.8431372549019608
106,0.02699768165363536,0.9340197630955638,0.9913965586234493,0.8431372549019608
107,0.03169200064777532,0.9307593662185925,0.9904961984793917,0.8259303721488596
108,0.02362482967577698,0.9055420085498831,0.992797118847539,0.843937575030012
109,0.020813074115043583,0.8984804625541218,0.9929971988795518,0.8495398159263705
110,0.015135692983847617,0.8897498955765794,0.9960984393757503,0.8515406162464986
111,0.013810204972765323,0.9759808097967768,0.9957983193277311,0.8455382152861144
112,0.018005673505584612,0.9218431806123795,0.9936974789915967,0.8327330932372949
113,0.02678430897512302,0.9324682588618594,0.991296518607443,0.8379351740696278
114,0.02548856381498695,0.940394110896376,0.9918967587034814,0.8443377350940376
115,0.02171150905773449,0.8936725330151276,0.993797519007603,0.8447378951580632
116,0.01740667973676156,1.0696149285002088,0.9939975990396158,0.8307322929171669
117,0.027161012729370163,1.0189164219593094,0.9901960784313726,0.8367346938775511
118,0.01897283365562042,0.9970709091419874,0.9934973989595839,0.8235294117647058
119,0.017599975580482055,0.9076537493934959,0.9945978391356542,0.8411364545818327
120,0.0077467553149244105,0.9365645208660245,0.9973989595838335,0.8547418967587035
121,0.01737876012942675,1.1047784526045679,0.9943977591036415,0.8327330932372949
122,0.03245327008863599,1.0515498408511808,0.9906962785114045,0.8311324529811924
123,0.02654357979247311,1.043461284431375,0.9915966386554622,0.8299319727891157
124,0.017806055269551032,1.0445478332190572,0.9941976790716287,0.8303321328531412
125,0.019432604171562926,1.0535680808368386,0.9945978391356542,0.8331332533013205
126,0.01078323308735437,0.948412220685088,0.9965986394557823,0.8547418967587035
127,0.01343797891354816,1.0698075841366959,0.9950980392156863,0.8375350140056023
128,0.03219539800315737,1.1167108960113097,0.9894957983193278,0.827531012404962
129,0.015419013008134615,1.0520368294003588,0.993797519007603,0.8291316526610645
130,0.017420638479251363,1.0492497688772426,0.9945978391356542,0.8355342136854742
131,0.014957943558321127,1.2093266943814744,0.9953981592637055,0.8191276510604242
132,0.015366033101291272,1.1293626000948425,0.9948979591836735,0.8327330932372949
133,0.016177706550823998,1.0345408554886188,0.9942977190876351,0.843937575030012
134,0.017444789007582562,1.003674461154676,0.9944977991196479,0.8331332533013205
135,0.013252508539574215,0.9473029873093121,0.9954981992797118,0.8475390156062425
136,0.015497389081350088,0.9258545023171895,0.9945978391356542,0.8471388555422169
137,0.024836473919632986,0.9445214298190119,0.9918967587034814,0.8399359743897559
138,0.016927049659808437,0.9337135320093037,0.9949979991996799,0.8351340536214485
139,0.018653859487438362,0.9589269997930973,0.9930972388955582,0.8467386954781913
140,0.013621979640531969,0.9781829636303985,0.9950980392156863,0.8375350140056023
141,0.03252486244455271,0.9171355240733556,0.988795518207283,0.8415366146458584
142,0.01453499948926771,1.0118823237969852,0.9948979591836735,0.8399359743897559
143,0.009877141152350739,0.9523395005050449,0.9963985594237695,0.8551420568227291
144,0.011431124104468986,0.9711667164748737,0.9959983993597439,0.8419367747098839
145,0.016205546682560794,0.9800338002382557,0.9955982392957183,0.8435374149659864
146,0.009200833956274496,1.026175148902508,0.9971988795518207,0.8367346938775511
147,0.017019000328056363,1.1666567545024906,0.9943977591036415,0.8327330932372949
148,0.03126428092247236,0.9969072664389853,0.9904961984793917,0.8311324529811924
149,0.013858519092837498,1.0095039538833417,0.9952981192476991,0.8399359743897559
150,0.012549133610860611,1.0360587719394092,0.9958983593437375,0.8355342136854742
151,0.01277314577257065,1.0191939376076968,0.9954981992797118,0.8327330932372949
152,0.01014709984181801,1.0273151100039626,0.9966986794717887,0.8375350140056023
153,0.02510407299009863,0.978179080479619,0.9936974789915967,0.834733893557423
154,0.013256423765357152,0.9821678006014561,0.9952981192476991,0.8463385354141657
155,0.01425953312227306,1.082531030152305,0.9962985194077632,0.8423369347739096
156,0.016618947735759455,1.1023041752635503,0.9940976390556222,0.8411364545818327
157,0.013902113140576775,1.1185725636842871,0.9951980792316927,0.8299319727891157
158,0.015637724676432006,1.1418561435022465,0.9941976790716287,0.8279311724689876
159,0.01559596078395709,1.060661843320083,0.9958983593437375,0.82953181272509
160,0.014614727594729697,1.111009822697008,0.9954981992797118,0.8339335734293718
161,0.010881945288147522,1.1065835025893436,0.9964985994397759,0.8359343737494997
162,0.01261456285844403,1.1113189377275183,0.9967987194877951,0.8335334133653461
163,0.012968424117262924,1.0288241281658232,0.9958983593437375,0.8343337334933973
164,0.012684582015581912,1.031866895374582,0.9960984393757503,0.8443377350940376
165,0.01369848832087728,1.05386259342108,0.9960984393757503,0.8387354941976791
166,0.013413584408299751,1.1451996003403186,0.9957983193277311,0.8407362945178071
167,0.0214577721646118,1.1015086266067307,0.993297318927571,0.8303321328531412
168,0.020813102977173367,1.1552686815819284,0.993297318927571,0.8303321328531412
169,0.013470194577430553,0.9915837941525587,0.9954981992797118,0.8443377350940376
170,0.006079888677580341,1.1766319066918058,0.9982993197278912,0.8387354941976791
171,0.017527886379686535,1.0717356582209425,0.9948979591836735,0.8259303721488596
172,0.02040311077505611,1.0824973342319564,0.9931972789115646,0.8291316526610645
173,0.015859342031932823,1.092713969521688,0.9950980392156863,0.8279311724689876
174,0.006815675860989472,1.089509956696553,0.9980992396958783,0.8383353341336535
175,0.010224018673516232,1.0447629363559625,0.9960984393757503,0.8423369347739096
176,0.01071064417836354,1.1073748964463033,0.996998799519808,0.8359343737494997
177,0.016071547990973864,1.1118948838862297,0.9952981192476991,0.8287314925970388
178,0.02389785819977518,1.0623865515737534,0.9918967587034814,0.8315326130452181
179,0.017688717336919357,1.0394878552447646,0.9943977591036415,0.8315326130452181
180,0.009996653862896748,1.002553183105396,0.9963985594237695,0.8407362945178071
181,0.009067650319884457,0.962331894780099,0.9970988395358144,0.8419367747098839
182,0.011555496127448295,1.1355710464651203,0.9964985994397759,0.8343337334933973
183,0.010514341065847949,1.1356899736165074,0.9958983593437375,0.8343337334933973
184,0.015707269065299772,1.1021152671606573,0.9942977190876351,0.8379351740696278
185,0.015420880816897525,1.040780613216765,0.9958983593437375,0.8319327731092437
186,0.004104908599192192,1.1031489957484515,0.9986994797919168,0.8463385354141657
187,0.009882040430792698,1.1913666990690441,0.9961984793917567,0.8379351740696278
188,0.0278424618546513,1.1214948949989538,0.992296918767507,0.8227290916366546
189,0.011708995510917095,1.0910361502320507,0.9955982392957183,0.8379351740696278
190,0.011583673967253839,1.0853267256951675,0.9966986794717887,0.8331332533013205
191,0.012995215399802524,1.140913313849287,0.9963985594237695,0.8235294117647058
192,0.009703012688225559,1.1861273338627787,0.9967987194877951,0.8435374149659864
193,0.01772433483771844,1.226429193723001,0.9945978391356542,0.8219287715086034
194,0.018587901809526203,1.1020640136242486,0.9944977991196479,0.8351340536214485
195,0.006944453657506521,1.1110830856543055,0.9977991196478592,0.8391356542617047
196,0.01210374801606243,1.0900967517057472,0.9965986394557823,0.8303321328531412
197,0.013005240044053954,1.1447696375722836,0.9961984793917567,0.8303321328531412
198,0.009101047385810357,1.2148343222100242,0.996998799519808,0.8383353341336535
199,0.022329470866372745,1.0877338722705736,0.9933973589435774,0.82953181272509
200,0.014052621969702314,1.2063933173958445,0.9951980792316927,0.8263305322128851
201,0.014560049051149954,1.101648863385609,0.9948979591836735,0.8315326130452181
202,0.01010336126411185,1.2477615821738395,0.9967987194877951,0.8343337334933973
203,0.009098054223158306,1.159763653929971,0.9971988795518207,0.8423369347739096
204,0.014099597526175418,1.1423436774402296,0.9955982392957183,0.8339335734293718
205,0.009981465902674787,1.0954484353783736,0.9965986394557823,0.8427370948379351
206,0.014620789302700572,1.1861106408245423,0.9944977991196479,0.8351340536214485
207,0.014049281768450942,1.151801810018701,0.9958983593437375,0.82953181272509
208,0.013417435094618655,1.1559987016838522,0.9950980392156863,0.8387354941976791
209,0.0055487369386448375,1.1401980455129637,0.998499399759904,0.8335334133653461
210,0.008452657388921843,1.202608970315809,0.9970988395358144,0.8339335734293718
211,0.012597701641355498,1.1079935401666159,0.9960984393757503,0.8351340536214485
212,0.015376028561204316,1.162419832551424,0.9951980792316927,0.8267306922769108
213,0.011536908620498736,1.0530043588037936,0.9967987194877951,0.8423369347739096
214,0.00940119428671741,1.1718360580547824,0.9970988395358144,0.8303321328531412
215,0.008049142415698839,1.2090642882519218,0.9972989195678271,0.8191276510604242
216,0.01764970508913769,1.1140734622512616,0.9939975990396158,0.8303321328531412
217,0.014692990386445563,1.1703849593464397,0.9954981992797118,0.8327330932372949
218,0.006446332798875984,1.2225210299344913,0.9977991196478592,0.8263305322128851
219,0.005647700410122389,1.1441314201346895,0.9981992797118847,0.8375350140056023
220,0.015200409887431649,1.1584062447018861,0.9949979991996799,0.8307322929171669
221,0.009894260227651755,1.1235161729014143,0.996998799519808,0.8363345338135254
222,0.007501538510339862,1.2822394291365744,0.9974989995998399,0.8243297318927572
223,0.018217787449581434,1.0308306099367694,0.9945978391356542,0.8319327731092437
224,0.011835777482501645,1.1003113580541928,0.9960984393757503,0.8399359743897559
225,0.007562934736411733,1.1459813087451167,0.9974989995998399,0.8379351740696278
226,0.015005666202835543,1.100054647312874,0.994797919167667,0.8335334133653461
227,0.013703423785748882,1.0188107958026957,0.9953981592637055,0.8395358143257303
228,0.014392098029164902,1.2451457344278793,0.9952981192476991,0.8235294117647058
229,0.014081096160878485,1.1830572088797982,0.9953981592637055,0.8239295718287315
230,0.014999604579371975,1.046889218062499,0.9951980792316927,0.8323329331732693
231,0.012483119555302246,0.9841410739272014,0.9958983593437375,0.8415366146458584
232,0.005886621596980767,1.0728670044771134,0.9978991596638656,0.8363345338135254
233,0.004694704126544586,1.0957726347888606,0.998499399759904,0.8327330932372949
234,0.005878499911755664,1.1735336756811297,0.9980992396958783,0.8307322929171669
235,0.009173933207218134,1.1785207383644822,0.9968987595038015,0.8379351740696278
236,0.017058522530375132,1.2770117732746826,0.9942977190876351,0.8219287715086034
237,0.017359595637242688,1.2842735907896887,0.9943977591036415,0.8243297318927572
238,0.014177866332032545,1.249674994786079,0.9954981992797118,0.8319327731092437
239,0.01332914861381896,1.3507824632313097,0.9954981992797118,0.8239295718287315
240,0.007797593791743819,1.260856683276185,0.9975990396158463,0.827531012404962
241,0.011624731991264589,1.211078290308094,0.9962985194077632,0.8283313325330132
242,0.0058495349512465425,1.2072746508023062,0.9974989995998399,0.834733893557423
243,0.009414246206921327,1.2771033336277626,0.9966986794717887,0.8271308523409364
244,0.016616649779854428,1.1954671696378767,0.9946978791516606,0.8255302120848339
245,0.006850210798455234,1.1321806485505486,0.9979991996798719,0.8271308523409364
246,0.0021595457677901866,1.1685277518388746,0.9991996798719488,0.82953181272509
247,0.008432466508482561,1.2055773110382453,0.9970988395358144,0.8279311724689876
248,0.013268508441852895,1.0967258392345338,0.9955982392957183,0.8259303721488596
249,0.01590923470402489,1.1787195352191442,0.9945978391356542,0.8223289315726291
250,0.011844503904265722,1.159127276055377,0.9972989195678271,0.8355342136854742
251,0.010413394033021557,1.2924322912267514,0.996998799519808,0.8247298919567827
252,0.0061156940488198775,1.23436038886317,0.9978991596638656,0.8323329331732693
253,0.01481827995284613,1.0911074278095494,0.9955982392957183,0.8367346938775511
254,0.005951185520732578,1.1856496627924002,0.9978991596638656,0.8391356542617047
255,0.0028400398145037413,1.1433481034803337,0.9990996398559424,0.8483393357342938
256,0.0082742072291628,1.217352223565293,0.9972989195678271,0.8343337334933973
257,0.012030574000470856,1.2018470764159657,0.9956982793117247,0.8263305322128851
258,0.012337843565469726,1.3503046426929537,0.9962985194077632,0.8119247699079631
259,0.015799061541304622,1.2413165040900047,0.9951980792316927,0.8395358143257303
260,0.01665657251377244,1.2043798655982787,0.9957983193277311,0.8367346938775511
261,0.012764402864386288,1.2598463229932262,0.9954981992797118,0.8231292517006803
262,0.008734232708872962,1.1102019081167243,0.9974989995998399,0.8371348539415766
263,0.006415562614074916,1.2037343693142082,0.9976990796318528,0.8339335734293718
264,0.004482516603994023,1.2127436906235907,0.9982993197278912,0.8315326130452181
265,0.007221229327766456,1.3099450342364447,0.9972989195678271,0.8319327731092437
266,0.01845818693479358,1.1222772515174293,0.9945978391356542,0.8287314925970388
267,0.014712101510980699,1.073399340805865,0.9953981592637055,0.8351340536214485
268,0.007568321097684983,1.0498840654395083,0.9979991996798719,0.8383353341336535
269,0.004837106484288648,1.1916459488266453,0.9981992797118847,0.8299319727891157
270,0.01204779499376735,1.2299099091101091,0.9964985994397759,0.8123249299719888
271,0.018279109855324105,1.1389505264985735,0.9940976390556222,0.8319327731092437
272,0.009424192786985511,1.252147774482484,0.9972989195678271,0.8243297318927572
273,0.009478825409096666,1.172209142959277,0.9964985994397759,0.8319327731092437
274,0.003920996199083486,1.1422893031607664,0.9985994397759104,0.8395358143257303
275,0.0020218711673120355,1.2068429256066864,0.9990996398559424,0.84593837535014
276,0.004004759322691482,1.3183972890819415,0.9987995198079231,0.8199279711884754
277,0.021112214485631213,1.2320797939137949,0.9938975590236094,0.8215286114445778
278,0.015612401252651323,1.0852772953158685,0.9943977591036415,0.8367346938775511
279,0.005357750953196871,1.268021934075231,0.9983993597438976,0.8251300520208084
280,0.00836052027004261,1.3138329158453192,0.9967987194877951,0.8219287715086034
281,0.011529009258117744,1.218934043978608,0.9964985994397759,0.8323329331732693
282,0.0062974803406091965,1.2120153713627018,0.9979991996798719,0.8327330932372949
283,0.004341905822158566,1.291680570219231,0.9979991996798719,0.827531012404962
284,0.012994205666896219,1.2853603828682092,0.9957983193277311,0.8231292517006803
285,0.015175566463562436,1.235138542034856,0.9955982392957183,0.8243297318927572
286,0.00700626153772381,1.2994253022000701,0.9974989995998399,0.8199279711884754
287,0.011730659328726634,1.3533659827093831,0.9957983193277311,0.8263305322128851
288,0.012664330794301107,1.213071300303705,0.9957983193277311,0.8271308523409364
289,0.006711294430715862,1.2212622726828801,0.9978991596638656,0.8383353341336535
290,0.006712828913091731,1.1263987161691664,0.9978991596638656,0.8323329331732693
291,0.006067318280107027,1.1038003883325682,0.9976990796318528,0.8327330932372949
292,0.006159823308133614,1.2033450456466392,0.9978991596638656,0.82953181272509
293,0.007173366764279354,1.2076953927166059,0.9976990796318528,0.8303321328531412
294,0.007160592478306503,1.1971921779652022,0.9974989995998399,0.8311324529811924
295,0.01149405809305086,1.291510284349204,0.9964985994397759,0.8159263705482193
296,0.01682167667183762,1.166862875320065,0.9951980792316927,0.8199279711884754
297,0.011713104702917268,1.1220357332433781,0.9967987194877951,0.8207282913165266
298,0.004661800255156018,1.199770006645216,0.9982993197278912,0.8235294117647058
299,0.003957263704760884,1.1572842544646096,0.9988995598239295,0.8291316526610645
300,0.005171425109726376,1.3140098903955189,0.9982993197278912,0.8107242897158864
301,0.014277621278137729,1.338185995394288,0.9965986394557823,0.8083233293317327
302,0.014845283919758881,1.2088261704861614,0.9954981992797118,0.827531012404962
303,0.007675964213176769,1.2349987099192827,0.9977991196478592,0.8287314925970388
304,0.007072953210629586,1.2062339338124013,0.9972989195678271,0.8239295718287315
305,0.004815300468835437,1.329355290957313,0.9979991996798719,0.8223289315726291
306,0.0104556862370807,1.3996327020151138,0.9967987194877951,0.8171268507402961
307,0.011542133502447281,1.438676135639344,0.9960984393757503,0.8167266906762705
308,0.010843135566982692,1.2664638882623662,0.9962985194077632,0.8231292517006803
309,0.005841382208892159,1.2517785089833586,0.9982993197278912,0.8207282913165266
310,0.006319284283804796,1.2374965106247038,0.9982993197278912,0.8263305322128851
311,0.006696436726398348,1.1568241564246278,0.9983993597438976,0.8335334133653461
312,0.006987325230154788,1.2820238612984278,0.9973989595838335,0.8291316526610645
313,0.010619087460405657,1.1976511067700615,0.9965986394557823,0.8255302120848339
314,0.0076087126773700855,1.2013639928627702,0.9972989195678271,0.8291316526610645
315,0.011550913502699277,1.1796623652531832,0.9961984793917567,0.8223289315726291
316,0.010721901488564634,1.2723376110774407,0.9960984393757503,0.8207282913165266
317,0.013062087771755278,1.2044354876530927,0.9962985194077632,0.8299319727891157
318,0.005960271417468068,1.2623499403981602,0.9975990396158463,0.8303321328531412
319,0.011652465985312707,1.2933115725894144,0.9959983993597439,0.8235294117647058
320,0.010038230109472591,1.2543099990314337,0.9964985994397759,0.820328131252501
321,0.008052155121813882,1.268333491347894,0.9971988795518207,0.8223289315726291
322,0.00438721046221006,1.2879693158963719,0.9987995198079231,0.8187274909963985
323,0.0036304327251113567,1.2956922579498567,0.9987995198079231,0.8323329331732693
324,0.009592695000358724,1.3207015984532544,0.9971988795518207,0.8211284513805522
325,0.012455824781127153,1.2494722259860365,0.9955982392957183,0.8271308523409364
326,0.0052984903916181315,1.3525396887423182,0.9983993597438976,0.8247298919567827
327,0.005217390482285071,1.3792037351363275,0.9983993597438976,0.8219287715086034
328,0.014750302590802422,1.2362848947694993,0.9958983593437375,0.8175270108043218
329,0.011773099708937642,1.225617579099129,0.9958983593437375,0.8247298919567827
330,0.00857954594085964,1.1477800193620997,0.9974989995998399,0.8387354941976791
331,0.009136850776545203,1.1844144511957462,0.996998799519808,0.8287314925970388
332,0.006675724519989875,1.2048233238970485,0.9977991196478592,0.8303321328531412
333,0.004055573906066329,1.2922419534296263,0.998499399759904,0.8307322929171669
334,0.0029855870089091816,1.248160784938136,0.998999599839936,0.8327330932372949
335,0.003358822744785049,1.3029277871350566,0.9986994797919168,0.8307322929171669
336,0.015395271149279287,1.344154476961008,0.9957983193277311,0.8127250900360145
337,0.017309303397023808,1.1759078002252685,0.9953981592637055,0.8291316526610645
338,0.0055800950850054725,1.2574966059905999,0.9978991596638656,0.8311324529811924
339,0.004697629567861021,1.2098419279120594,0.9986994797919168,0.834733893557423
340,0.005599433158595213,1.293464231390913,0.998499399759904,0.8223289315726291
341,0.004386980299871914,1.2537261849167056,0.9982993197278912,0.8291316526610645
342,0.006395396008229193,1.208966345775394,0.998499399759904,0.8283313325330132
343,0.01262892885236589,1.2923991140390212,0.9959983993597439,0.8179271708683473
344,0.005520398423008518,1.3178685550548492,0.9980992396958783,0.8279311724689876
345,0.007897207791604554,1.4121180525462984,0.9971988795518207,0.8143257302921169
346,0.012096231308208878,1.4233064871305283,0.9958983593437375,0.8111244497799119
347,0.007975852285499725,1.4040499266738435,0.9972989195678271,0.8267306922769108
348,0.003282864423280647,1.4540816479543244,0.9988995598239295,0.8243297318927572
349,0.005157205463621615,1.4052326006143012,0.9979991996798719,0.8199279711884754
350,0.015331322165025495,1.3797165131298494,0.9949979991996799,0.8167266906762705
351,0.009145890840065302,1.3658802982310907,0.9970988395358144,0.8175270108043218
352,0.006352743664811848,1.33045369921303,0.9977991196478592,0.8283313325330132
353,0.00781291141453901,1.355846754637306,0.9972989195678271,0.8163265306122449
354,0.005675856934310033,1.3704200088858556,0.9980992396958783,0.8219287715086034
355,0.007725482981654755,1.2807579449067035,0.9974989995998399,0.8231292517006803
356,0.0036386759501212027,1.3120973457117566,0.9987995198079231,0.8279311724689876
357,0.0035045824673294933,1.4499895040770185,0.9992997198879552,0.8231292517006803
358,0.01006620421921242,1.4107072743154516,0.9966986794717887,0.8247298919567827
359,0.013598660507994088,1.3593850360960424,0.9955982392957183,0.8095238095238095
360,0.0046119486803335285,1.4546166527695825,0.9987995198079231,0.8243297318927572
361,0.009044597825255069,1.376735545673958,0.9971988795518207,0.8195278111244498
362,0.010516005399486309,1.3877244177533417,0.9966986794717887,0.8199279711884754
363,0.008186506822180164,1.3548043528739926,0.9974989995998399,0.8263305322128851
364,0.007290808313568879,1.2533985008072874,0.9970988395358144,0.8263305322128851
365,0.0031437450021169627,1.3067703296442708,0.9987995198079231,0.8283313325330132
366,0.004422938179784716,1.4216085053420133,0.998499399759904,0.8227290916366546
367,0.007886179145059066,1.3579849395471686,0.9971988795518207,0.8231292517006803
368,0.01219767383821925,1.325596487621267,0.9965986394557823,0.820328131252501
369,0.004173876006122783,1.1743488387701497,0.9986994797919168,0.8351340536214485
